9.999614953994750977e-01,2.378279168624430895e-05,4.311799784773029387e-06
9.999973773956298828e-01,2.815457378346764017e-07,2.181196032324805856e-05
9.999839067459106445e-01,4.799266662303125486e-06,1.235428135260008276e-05
9.999939203262329102e-01,1.916381961564184166e-06,1.288725798076484352e-06
9.999969005584716797e-01,7.196454703262133989e-07,1.877596218946564477e-06
9.999246597290039062e-01,3.102308983216062188e-05,8.453538612229749560e-05
9.999992847442626953e-01,2.878219662605374651e-09,1.032234104059170932e-05
9.999992847442626953e-01,2.878219662605374651e-09,1.032234104059170932e-05
9.999988079071044922e-01,4.109277806918498754e-09,2.186729761888273060e-05
9.999936819076538086e-01,8.381477528018876910e-06,1.525820323422522051e-07
9.999459981918334961e-01,4.763842662214301527e-05,2.405689428996993229e-06
9.999310970306396484e-01,1.048927733791060746e-04,3.052892452615196817e-06
9.999930858612060547e-01,1.323401374975219369e-05,8.179527526408492122e-07
9.998915195465087891e-01,8.619950676802545786e-05,8.946100933826528490e-06
9.999936819076538086e-01,5.968312507320661098e-06,2.752617263013235060e-07
2.755572320893406868e-03,9.968811273574829102e-01,2.985206432640552521e-03
9.999119043350219727e-01,2.704856160562485456e-04,1.526022242614999413e-04
9.999996423721313477e-01,1.350114189335727133e-07,2.994543990553211188e-08
1.000000000000000000e+00,5.338774422547487575e-10,4.644478204807178656e-11
1.000000000000000000e+00,4.242656448383286261e-09,8.744686086359365618e-10
9.999998807907104492e-01,3.556726113629338215e-08,5.954337023439393306e-09
9.999818801879882812e-01,1.080878428183495998e-05,8.235476798290619627e-07
9.999984502792358398e-01,3.079981638620665763e-07,9.749459195518284105e-08
9.999998807907104492e-01,1.315575559601711575e-06,6.523352080733957337e-09
9.999941587448120117e-01,4.327871010900707915e-06,2.231566753607694409e-07
9.999986886978149414e-01,5.394185222939995583e-07,5.465687635819449497e-08
9.999998807907104492e-01,3.973608286855778715e-08,4.445375623163272394e-09
1.887751954754435246e-09,1.000000000000000000e+00,1.419681483483259399e-09
1.000000000000000000e+00,3.639695211887783444e-09,1.403727273308064127e-10
9.983770847320556641e-01,1.479711732827126980e-03,2.952525857836008072e-03
9.999977350234985352e-01,6.031046240195792052e-08,3.237057853766600601e-06
9.999828338623046875e-01,6.600384949706494808e-05,5.020759090257342905e-06
1.000000000000000000e+00,3.629227363077802693e-09,1.562647095054714441e-10
9.999998807907104492e-01,3.617654439902473484e-11,3.780324959734571166e-06
9.990345239639282227e-01,9.655180620029568672e-04,4.433346621226519346e-04
9.999998807907104492e-01,6.921588351360696834e-07,4.749873827591954978e-09
1.000000000000000000e+00,8.102634296847099904e-07,2.893637995882158975e-09
1.000000000000000000e+00,4.402628484001525067e-09,2.598011562826574306e-11
1.000000000000000000e+00,1.994129750215734020e-09,1.249360163935175905e-11
9.999948740005493164e-01,1.744145805560037843e-07,2.856937271644710563e-06
9.999973773956298828e-01,2.821614941694861045e-08,2.300672713317908347e-05
9.999995231628417969e-01,1.362454415954061915e-08,2.017783771179892938e-07
9.999980926513671875e-01,2.213410255080816569e-08,2.827420075846021064e-06
1.000000000000000000e+00,2.955958255945745350e-10,2.814374601423086375e-12
1.000000000000000000e+00,3.321133298928025113e-11,8.316364263905029475e-11
9.999998807907104492e-01,1.822222230885017780e-07,2.964950773787222715e-08
9.999998807907104492e-01,3.479228638525455608e-08,8.697134568080855388e-09
9.999994039535522461e-01,2.499119204912858550e-07,9.317520976992454962e-09
9.999983310699462891e-01,1.057838176166114863e-06,5.245023260158632183e-08
9.999973773956298828e-01,1.513653387519298121e-06,4.874299719404007192e-08
9.999995231628417969e-01,1.373782652080990374e-07,3.405698834058057400e-08
9.999970197677612305e-01,4.762172920891316608e-06,2.106115744027192704e-07
9.999911785125732422e-01,3.926232636786153307e-07,1.385607674819766544e-06
9.998909235000610352e-01,1.310402922172215767e-06,1.389564131386578083e-04
9.999619722366333008e-01,2.471274228810216300e-06,2.987598963954951614e-05
9.999988079071044922e-01,9.819494835028308444e-07,2.647610131134570111e-08
9.999967813491821289e-01,1.343162807643238921e-06,1.444369672753964551e-07
9.999920129776000977e-01,2.179399643864599057e-06,8.210633382077503484e-07
9.999625682830810547e-01,5.825183507113251835e-06,2.956172465928830206e-06
1.000000000000000000e+00,5.350293577066622674e-07,3.815471549817317509e-10
9.999078512191772461e-01,3.325463330838829279e-05,8.274214451375883073e-06
9.999474287033081055e-01,1.034936758514959365e-05,5.595041784545173869e-06
2.794663167549060745e-08,9.999998807907104492e-01,1.573454433412280196e-08
9.747204821053401247e-09,9.999988079071044922e-01,5.129945748194586486e-06
1.709189518805942498e-06,9.999986886978149414e-01,4.985761847819958348e-07
9.999998807907104492e-01,5.966037264215628966e-08,9.387644439584619249e-09
1.000000000000000000e+00,2.492780311058595544e-07,4.540464185187609303e-11
1.000000000000000000e+00,1.602846140258407104e-07,9.631014874500465339e-10
9.999997615814208984e-01,1.446549191541635082e-07,8.964507713926650467e-08
9.999982118606567383e-01,3.079858288401737809e-07,9.076414926312281750e-07
9.999978542327880859e-01,1.048053164254270087e-07,6.433316684706369415e-06
9.999773502349853516e-01,1.602937913958157878e-06,1.262275418412173167e-05
9.999998807907104492e-01,3.378506363560518366e-08,2.742324767268655705e-08
1.000000000000000000e+00,3.197046964942273917e-07,3.030101280998565016e-09
1.000000000000000000e+00,6.653900186393002514e-07,4.616403925794543284e-10
1.000000000000000000e+00,3.161153756536805304e-07,1.114626377307637028e-10
1.000000000000000000e+00,7.072447072431486959e-09,2.912590446602081329e-10
1.000000000000000000e+00,1.666051635030880301e-14,2.047441556574103316e-11
1.000000000000000000e+00,1.628359029837156413e-07,1.125173554328284808e-07
1.000000000000000000e+00,3.696320804991160003e-09,1.974783392366674661e-10
9.999997615814208984e-01,1.602016254764748737e-06,1.208514355255374539e-08
9.999871253967285156e-01,2.641171340656001121e-05,1.847033104240836110e-06
9.999991655349731445e-01,4.399316821945831180e-06,5.940283998029372015e-08
9.999680519104003906e-01,2.349655551370233297e-05,2.036800105997826904e-05
9.999986886978149414e-01,1.940074071171693504e-06,1.000110785298602423e-07
9.999996423721313477e-01,7.957411867209884804e-07,1.995663900800082047e-08
9.999991655349731445e-01,6.000947792017541360e-07,8.960832786897299229e-08
9.994733929634094238e-01,3.720871172845363617e-04,2.965095336548984051e-04
9.999995231628417969e-01,4.509947473252395866e-07,3.437153850427421276e-08
1.000000000000000000e+00,9.112881005357564845e-10,2.297439738452311531e-10
9.999996423721313477e-01,3.607844689668127103e-07,3.382100433046986154e-10
3.336994051933288574e-01,8.898904919624328613e-01,3.547689877450466156e-03
3.041165182366967201e-04,9.944143295288085938e-01,3.591910703107714653e-03
9.999998807907104492e-01,6.073828018315907684e-08,4.217735138922762417e-08
1.000000000000000000e+00,7.371717680726419530e-10,5.876592962250626329e-11
9.999834299087524414e-01,6.329394786064312939e-09,1.501460610597860068e-05
9.999990463256835938e-01,8.801910589273376218e-11,6.472542281699134037e-06
9.999842643737792969e-01,1.212439393327713333e-08,2.132539884769357741e-05
9.999862909317016602e-01,8.732891387808194850e-07,1.625186632736586034e-05
9.999998807907104492e-01,1.272497058835142525e-07,4.548278198512889503e-09
9.999997615814208984e-01,1.891784933150120196e-07,2.897853512706660695e-08
1.000000000000000000e+00,5.292113058885661303e-08,1.121046588892227192e-09
1.000000000000000000e+00,5.058989893669263438e-10,5.714015371971470358e-11
9.999991655349731445e-01,6.266635864449199289e-06,2.596302124402427580e-07
9.999976158142089844e-01,5.155266535439295694e-06,2.305577936567715369e-06
1.000000000000000000e+00,2.310979283492997638e-07,8.609790214109125372e-09
9.999994039535522461e-01,6.632416784668748733e-07,3.985279306562006241e-07
9.999991655349731445e-01,1.733222063649009215e-07,5.908475486648967490e-07
9.999998807907104492e-01,3.471636205176764634e-07,6.307524103021933115e-08
1.000000000000000000e+00,5.662116331350830478e-10,6.570969617314403877e-07
9.999989271163940430e-01,9.230686828232137486e-07,1.264295065084297676e-06
1.000000000000000000e+00,7.220716247147151989e-10,1.857616098277503625e-06
9.999985694885253906e-01,1.037410939375149610e-07,6.170583333187096287e-07
1.000000000000000000e+00,9.881812035317238951e-10,1.777494617272168398e-06
9.999972581863403320e-01,7.210131798274233006e-07,4.192345386400120333e-06
9.999998807907104492e-01,1.454875022538493212e-11,1.421665160705742892e-06
9.999977350234985352e-01,1.855576812204162707e-07,8.458879165118560195e-06
9.999985694885253906e-01,1.173325117065360246e-07,1.837328227338730358e-06
1.000000000000000000e+00,9.510588983019374609e-10,1.429976579855884999e-12
1.000000000000000000e+00,4.841088641072133214e-10,9.142394397088082769e-09
1.000000000000000000e+00,2.818321798159217906e-09,9.081301266533614580e-10
1.000000000000000000e+00,2.926385134216502593e-09,1.376897706961699441e-09
9.999856948852539062e-01,2.442321545004233485e-07,2.104117356793722138e-06
9.999998807907104492e-01,6.555522702456073603e-08,2.394714648801254953e-08
1.000000000000000000e+00,6.674648389548565319e-09,1.369506397175257462e-09
9.999997615814208984e-01,1.426739504317708906e-09,1.600547361313431338e-09
9.999332427978515625e-01,7.978142235742780031e-08,4.025940143037587404e-05
9.999437332153320312e-01,1.596432781525436440e-07,1.950566220330074430e-04
9.999755620956420898e-01,8.964627795648993924e-08,1.367240183753892779e-04
9.999904632568359375e-01,9.388060107085038908e-08,1.331100793322548270e-04
1.000000000000000000e+00,2.725896397492988399e-09,2.297613548307708697e-07
9.999263286590576172e-01,8.070745138866186608e-07,3.260929952375590801e-04
9.967072606086730957e-01,1.104776514694094658e-03,6.183352670632302761e-04
9.999985694885253906e-01,1.965963605243814527e-07,2.116846076205547433e-08
9.999997615814208984e-01,1.886694711572545202e-08,5.913489697917384547e-09
9.998031258583068848e-01,5.034059540776070207e-06,8.886152645573019981e-04
9.998817443847656250e-01,8.384155989915598184e-06,7.009108085185289383e-04
9.998232722282409668e-01,1.365104162687202916e-05,7.628229795955121517e-04
9.999572038650512695e-01,5.280827281239908189e-06,1.924516109284013510e-04
1.000000000000000000e+00,3.046478180834810701e-09,2.862186576635394886e-08
1.000000000000000000e+00,1.237162195605323589e-11,3.246643132115423214e-08
9.999998807907104492e-01,2.021040446109623190e-09,1.400138330609479453e-06
9.999924898147583008e-01,6.923964406269078609e-07,7.131243910407647491e-05
9.999966621398925781e-01,9.360503554489696398e-07,5.019864147470798343e-06
9.999998807907104492e-01,1.301529835018300219e-07,1.508491550339385867e-06
1.000000000000000000e+00,1.626990808745176764e-08,3.819068865595909301e-07
9.999998807907104492e-01,1.175594775304489303e-06,4.023018504994979594e-07
1.000000000000000000e+00,4.035958678372253416e-09,2.902458551279352150e-10
9.999996423721313477e-01,2.009824981996644055e-07,1.413500250180277362e-08
9.999011754989624023e-01,2.966464089695364237e-04,1.889869308797642589e-04
9.999978542327880859e-01,8.609274004811595660e-07,1.555165312083772733e-07
9.999971389770507812e-01,1.455519168302998878e-06,1.878384665587873315e-07
9.999979734420776367e-01,8.470005923300050199e-07,1.052972180559663684e-07
9.999971389770507812e-01,8.036635676944570150e-07,1.934150049009986105e-07
9.999992847442626953e-01,4.152397536927310284e-07,1.135678530772565864e-06
9.999988079071044922e-01,5.092769015391240828e-07,6.170818522832632880e-08
9.999701976776123047e-01,3.797122644755290821e-06,2.230682412118767388e-06
9.999462366104125977e-01,1.046786746883299202e-05,5.240941391093656421e-06
1.000000000000000000e+00,9.298294578741206351e-09,4.282094234753230921e-09
1.000000000000000000e+00,3.785608271300588967e-09,2.423229261694359593e-08
9.999996423721313477e-01,3.826721410860045580e-07,9.250805987903731875e-07
9.999989271163940430e-01,1.051366709248213738e-07,3.691764959512511268e-06
9.999994039535522461e-01,9.640770031182910316e-07,9.575529702487983741e-07
5.982525408398942091e-08,9.999681711196899414e-01,8.156783878803253174e-04
3.491224197205156088e-05,9.996830224990844727e-01,4.070991999469697475e-04
1.010399749978851958e-10,9.999998807907104492e-01,5.159816282684914768e-06
7.812287776687298901e-07,9.997795224189758301e-01,1.276553026400506496e-03
6.464011221396503970e-06,9.999907016754150391e-01,3.108628732206852874e-08
3.905973571818321943e-04,9.998350143432617188e-01,2.119550572388106957e-06
2.524785122659523040e-05,9.999698400497436523e-01,2.055058985206414945e-07
8.224572957260534167e-05,9.993933439254760742e-01,5.317128307069651783e-05
1.955338848347309977e-05,9.999890327453613281e-01,2.684348210379994271e-08
4.804053169209510088e-04,9.999877214431762695e-01,4.539492977073678048e-07
1.089818124455632642e-05,9.999951124191284180e-01,2.770814035102375783e-06
1.426284229610885745e-10,1.000000000000000000e+00,1.546084149595117196e-09
9.999998807907104492e-01,6.885276793155981068e-09,1.078403897736279760e-06
1.000000000000000000e+00,1.765503195028106376e-11,9.012838120270316722e-08
1.000000000000000000e+00,1.310221335870664916e-07,5.641453970639531690e-09
1.000000000000000000e+00,5.251749989748644154e-12,1.540123306664753500e-10
1.000000000000000000e+00,6.894712800686875198e-09,2.101369300788746841e-09
9.999995231628417969e-01,6.782516948078409769e-08,2.678941868339279608e-08
9.999853372573852539e-01,2.888776180043350905e-05,4.680953225033590570e-06
9.999997615814208984e-01,1.104888536218595618e-08,4.748980245494749397e-06
9.999864101409912109e-01,5.821789841320423875e-07,2.985427854582667351e-04
1.000000000000000000e+00,4.529982500223184161e-10,1.994761987589299679e-06
9.999998807907104492e-01,5.465712882291029473e-10,9.958220289263408631e-06
9.999884366989135742e-01,9.901300890291508949e-10,2.108226362906862050e-05
9.999957084655761719e-01,3.048983732156784754e-09,9.260692195312003605e-07
9.999828338623046875e-01,2.867497883585201635e-08,1.198126574308844283e-05
9.999847412109375000e-01,7.191773875092621893e-06,1.341495953965932131e-05
9.999965429306030273e-01,2.425660339255841791e-09,5.166867595107760280e-06
9.999998807907104492e-01,3.770837224692513701e-07,1.339171440406516922e-08
9.999980926513671875e-01,2.186752908528433181e-06,7.454075330315390602e-07
9.997898936271667480e-01,2.962543803732842207e-04,2.765781828202307224e-04
9.999612569808959961e-01,2.468949605827219784e-05,5.939912807662039995e-05
9.998974800109863281e-01,1.146302965935319662e-04,1.179772298200987279e-04
9.998891353607177734e-01,6.551585101988166571e-05,2.738132898230105639e-04
9.999104738235473633e-01,8.327244722750037909e-05,9.825518645811825991e-05
9.999632835388183594e-01,6.496525747934356332e-05,2.002110340981744230e-05
1.000000000000000000e+00,8.141647772630378199e-11,1.042376295413809106e-13
1.000000000000000000e+00,3.193573530624327361e-11,3.232801179531286095e-12
1.000000000000000000e+00,3.566627041992100067e-14,2.041644853179036545e-09
9.999791383743286133e-01,6.598163599846884608e-05,3.275926019341568463e-07
9.999616146087646484e-01,3.138131432933732867e-05,2.913697016992955469e-07
9.999965429306030273e-01,6.516504527098732069e-06,9.493006132288428489e-07
9.999992847442626953e-01,1.224846528202760965e-06,7.160466664046793994e-10
1.000000000000000000e+00,1.474132760304058820e-10,1.299678764610234794e-08
1.000000000000000000e+00,4.741543824238192428e-10,2.028963308475795202e-08
1.000000000000000000e+00,4.273859044445771360e-10,2.616634731111844303e-08
1.000000000000000000e+00,4.955532095785031288e-10,4.381417895160666376e-09
1.000000000000000000e+00,9.734441697162310447e-09,2.142947721495147562e-07
1.000000000000000000e+00,1.322879916720864912e-09,6.205874569786828943e-08
9.999996423721313477e-01,3.205864018696047424e-08,2.360844973736675456e-06
9.999994039535522461e-01,7.355390039265330415e-07,3.108708568344553669e-10
1.000000000000000000e+00,4.804797781431807691e-14,5.697161076234635857e-10
1.000000000000000000e+00,2.455207148699400932e-10,5.340368502970704867e-08
9.999998807907104492e-01,5.192645176066434942e-07,4.055722868656630453e-08
1.000000000000000000e+00,9.820400887611529378e-15,2.294155559967592239e-10
1.000000000000000000e+00,1.518311518178272479e-11,1.792756876284329337e-07
1.000000000000000000e+00,3.265638781613233732e-07,1.869844140633958318e-10
1.000000000000000000e+00,1.701843665991020771e-10,2.535612692033950566e-11
1.000000000000000000e+00,4.832058689806240093e-13,1.457025944340273327e-09
1.000000000000000000e+00,6.422087861501779571e-11,7.373827104473207328e-10
1.000000000000000000e+00,1.241275415786446956e-10,2.289400891086756928e-09
9.999945163726806641e-01,7.898679541540332139e-07,5.320745231074397452e-07
3.026945705641992390e-05,9.998018145561218262e-01,2.784219759632833302e-06
4.951750121051645692e-11,1.000000000000000000e+00,1.108221248102836398e-08
2.632563855797798169e-08,9.999970197677612305e-01,1.320156752626644447e-05
6.726885999341902789e-07,9.999964237213134766e-01,1.862799877017096151e-06
1.844060657212737153e-13,1.000000000000000000e+00,9.131201905709929179e-10
2.395964828448560180e-13,1.000000000000000000e+00,3.497656053674802479e-10
2.456514158755140897e-10,1.000000000000000000e+00,7.967531495678414899e-11
1.554863702040165663e-04,9.994894266128540039e-01,1.374987914459779859e-04
2.075118572975043207e-06,9.999936819076538086e-01,6.819460054430237506e-07
1.367345348057824594e-09,1.000000000000000000e+00,1.237262514663939328e-09
1.385275361087678903e-08,9.999998807907104492e-01,8.636056314514917176e-09
1.414536654920084402e-06,1.000000000000000000e+00,5.228068533646990090e-10
2.029245434415497874e-16,1.000000000000000000e+00,7.595029639928529974e-12
3.001662030044371932e-09,1.000000000000000000e+00,4.842842793451040961e-10
1.213807943045708271e-10,1.000000000000000000e+00,7.180994893770525911e-14
1.606023508626819307e-10,1.000000000000000000e+00,2.721332206345565552e-15
9.999949932098388672e-01,7.132754262784146704e-07,5.957962798674998339e-07
9.999953508377075195e-01,3.397723276066244580e-06,1.311153852157076471e-07
9.999955892562866211e-01,2.152288061552098952e-06,2.591953034425387159e-07
9.999967813491821289e-01,1.666929847488063388e-06,2.001359575842798222e-07
9.990441203117370605e-01,1.044332282617688179e-03,1.017382455756887794e-04
9.999364614486694336e-01,6.990542897256091237e-05,2.227682898592320271e-06
9.998801946640014648e-01,3.963760536862537265e-05,6.514907727250829339e-05
9.999924898147583008e-01,3.247725999244721606e-06,5.064314336777897552e-07
9.999951124191284180e-01,2.296731736350920983e-06,3.228128662158269435e-07
1.000000000000000000e+00,1.375008906734365155e-08,6.734890423132355863e-10
9.999960660934448242e-01,1.844652956606296357e-06,2.349987937577679986e-07
1.000000000000000000e+00,9.617086682567332900e-09,6.773095972967269063e-11
1.000000000000000000e+00,4.376289997054527703e-09,2.143365901430271947e-10
1.000000000000000000e+00,7.746032704147864933e-10,1.650182074319772596e-10
1.000000000000000000e+00,1.041431030301964711e-08,1.524793513674183032e-09
9.999997615814208984e-01,5.509329881192570610e-09,1.118151615742135618e-08
1.000000000000000000e+00,3.458113795318240591e-10,2.724266645603989900e-11
9.999998807907104492e-01,6.694286014408135088e-08,3.930527459061750051e-09
1.000000000000000000e+00,3.537064863223804423e-09,4.527338781645795507e-10
9.999996423721313477e-01,5.998704182275105268e-06,2.014568067920663452e-08
9.999990463256835938e-01,4.357773377705598250e-06,2.331859683124548610e-08
6.224221442072130905e-13,3.657303613061567427e-15,1.000000000000000000e+00
4.868620617770602621e-09,4.088263505508393791e-09,1.000000000000000000e+00
1.314894859660853399e-10,2.114083907933661521e-10,1.000000000000000000e+00
2.157366907340474427e-07,3.256032812259945786e-07,9.999979734420776367e-01
1.495031824561010581e-06,5.643631538987392560e-06,9.999985694885253906e-01
3.697194188134744763e-06,8.267796260952309240e-07,9.999928474426269531e-01
7.812034823473368306e-07,5.328634422596678633e-09,9.999996423721313477e-01
1.542283172284442117e-07,7.009970381943730899e-09,9.999998807907104492e-01
4.479236849874723703e-06,1.640266782487742603e-05,9.999846220016479492e-01
1.100859736702375358e-09,9.071060702581235091e-08,1.000000000000000000e+00
1.231598289450630546e-04,9.999642372131347656e-01,8.720703044673427939e-05
1.571865141158923507e-04,9.999570846557617188e-01,1.019966221065260470e-04
6.349645555019378662e-04,9.988138675689697266e-01,1.113771228119730949e-03
1.309729705099016428e-04,9.999992847442626953e-01,5.127215096933923633e-09
1.000000000000000000e+00,9.510162612968997564e-08,4.405301723409138503e-08
9.999995231628417969e-01,7.132793143682647496e-06,1.322290277272486492e-08
9.999976158142089844e-01,3.206050962489825906e-07,7.955613341437128838e-07
9.999992847442626953e-01,3.168125317642989103e-07,4.541237785815610550e-07
9.999916553497314453e-01,9.039002861754852347e-07,7.499675120925530791e-07
9.999995231628417969e-01,3.014648370935901767e-07,1.077765432455635164e-08
9.999960660934448242e-01,1.502358259131142404e-06,1.810232816978896153e-07
9.999988079071044922e-01,6.494756235042586923e-07,3.938942683134882827e-08
1.000000000000000000e+00,6.695381582488835193e-09,2.115472685915165130e-09
1.000000000000000000e+00,4.869927239248283968e-10,4.252757312972477166e-10
9.998388290405273438e-01,7.463782094419002533e-05,4.270951030775904655e-04
9.996052384376525879e-01,2.838246291503310204e-04,8.594388491474092007e-04
3.330326292516616604e-10,1.000000000000000000e+00,1.613076188369136249e-20
5.218382670424404068e-11,1.000000000000000000e+00,3.878761044655958581e-20
4.655202889836118629e-10,1.000000000000000000e+00,4.082644542717544156e-17
2.727599396346036542e-11,1.000000000000000000e+00,1.350205233659687825e-19
6.955095841476577334e-07,1.000000000000000000e+00,1.586112643135739741e-12
8.540152092451069876e-12,1.000000000000000000e+00,3.463895303019173618e-22
1.739562938141148152e-09,1.000000000000000000e+00,5.485487539768111546e-16
4.660711261372796343e-10,1.000000000000000000e+00,5.838313290595377979e-16
9.999915361404418945e-01,1.154283113535825578e-09,1.001989221549592912e-05
9.999885559082031250e-01,3.518453528528198149e-09,4.466073733055964112e-06
9.999887943267822266e-01,5.278158354826700815e-09,1.129558222601190209e-05
9.999946355819702148e-01,4.302717293569457979e-09,6.845824827905744314e-06
9.999992847442626953e-01,8.353382874304315919e-09,1.611144966773281340e-06
9.999979734420776367e-01,1.565075957721262512e-09,8.958932994573842734e-06
9.999973773956298828e-01,5.019948901008319808e-09,6.571191534021636471e-06
4.567696014419198036e-04,9.999932050704956055e-01,5.155882831786584575e-07
9.999884366989135742e-01,8.794704520198592945e-09,1.427828556188615039e-05
9.999964237213134766e-01,3.585974184261431219e-09,9.385278644913341850e-06
9.999954700469970703e-01,9.235296416498783856e-10,9.699823749542701989e-06
9.999941587448120117e-01,2.866379356092352282e-10,1.266559775103814900e-05
9.999982118606567383e-01,1.393764126333962849e-08,4.873309990216512233e-06
1.000000000000000000e+00,2.414272937383693529e-13,3.850921664882989148e-11
1.000000000000000000e+00,3.563191755540096040e-11,3.365281830980393352e-09
1.000000000000000000e+00,7.601224879562329395e-14,4.708538767217440579e-11
1.000000000000000000e+00,4.357714818332969475e-13,2.374440921659726200e-10
1.000000000000000000e+00,4.674214140742982693e-11,7.979694771620415850e-08
1.000000000000000000e+00,1.147452467244181040e-12,8.885106539402443104e-10
1.000000000000000000e+00,7.936397650176729712e-10,1.782020780938253779e-10
1.000000000000000000e+00,1.506041992505036120e-11,3.732238518239228142e-09
1.000000000000000000e+00,6.229765592280500641e-10,5.427286851045209914e-07
